id,gp,sn,img_url,desc,is_tw,is_target
3110800479,3,HeywoodFndation,https://pbs.twimg.com/profile_images/580438012984737792/o9Y32oOc_normal.jpg,"In memory of Jeremy Heywood, we support charitable causes close to his heart: the promotion of diversity & innovation in the civil service and UK public service",0,0
64679759,3,NeilDotObrien,https://pbs.twimg.com/profile_images/1219578422621548544/aHpq_-_6_normal.jpg,"MP for Harborough, Oadby & Wigston

Email: neil.obrien.mp@parliament.uk

For constituency issues please email rather than tweet",0,0
22239898,3,Marthalanefox,https://pbs.twimg.com/profile_images/1192788612758286337/zu05B5G4_normal.jpg,Chair @HLCOVID19com + @wetransfer Director @peers4planet @twitter @chanel @queenscomtrust crossbench @ukhouseoflords Chancellor @openuniversity,0,0
68377720,3,resfoundation,https://pbs.twimg.com/profile_images/1170935918536069121/PLpgKx4c_normal.jpg,Resolution Foundation is a think tank working to improve the lives of people on low to middle incomes,0,0
309581287,3,RichRJohnstone,https://pbs.twimg.com/profile_images/851421969509646336/yXHlvtAD_normal.jpg,"Acting editor @CSWnews, occasional Tottenham pub quiz host. Glaswegian. It’ll be mostly Whitehall news, politics and policy, with the usual caveats.",0,0
74692745,3,benatipsosmori,https://pbs.twimg.com/profile_images/1325334250133082112/ogSAHmRu_normal.jpg,"Chief Executive of  Ipsos MORI, Visiting Professor at Kings College, London
 “All that remains of us is love"" 
Insta: https://t.co/rLEckb4REK #mrx",0,0
103012926,3,reformthinktank,https://pbs.twimg.com/profile_images/740204784/ReformTwitterLogo_normal.gif,"Reform is an independent, non-party think tank. Our mission is to set out ideas that will improve public services for all and deliver value for money.",0,0
21658656,3,camdentheo,https://pbs.twimg.com/profile_images/856442994475626496/8ZEyZw6r_normal.jpg,Surrey Hills. Former Camden cllr. Right more than twice a day. Personal acc.🇪🇺🇺🇸,0,0
19019932,3,ruthkeeling,https://pbs.twimg.com/profile_images/1395620268/truck_normal.jpg,Data strategy @NHSX // Board @lordshiphub //  Formerly https://t.co/AwfwzVLDdg @MHCLG @ServiceReform @lgcplus @CSWnews @TheOxfordMail,0,0
181606808,3,GavinFreeguard,https://pbs.twimg.com/profile_images/1073248686396895232/ZtGXBGPs_normal.jpg,"Freelance. Get in touch!

Currently working for @instituteforgov, @AdaLovelaceInst, @ODIHQ, @imperial_forum.

Also @WarningGraphicC, @OpenGovUK, @TheOrwellPrize",0,0
493917908,3,DanRCorry,https://pbs.twimg.com/profile_images/1830995104/Dan_Corry_new1_normal.jpg,Chief exec of think tank and consultancy NPC  @NPCthinks; economist and public policy geek. All tweets in personal capacity,0,0
14091176,1,jdforrester,https://pbs.twimg.com/profile_images/712796021676376064/l3i_PKrt_normal.jpg,"Coder, before a product manager, @Wikimedia, now on Abstract Wikipedia; ex-UK Civil Servant, @DataGovUK et al.; political geek; comments are my own. He/him/his.",0,0
154073751,3,CentreforCities,https://pbs.twimg.com/profile_images/1215661651967512576/NHxuFO16_normal.jpg,The Centre for Cities is an independent think tank dedicated to helping the UK's largest cities and towns improve.,0,0
273956196,3,centreforlondon,https://pbs.twimg.com/profile_images/917483821523718146/tB2bns0k_normal.jpg,We are the capital's dedicated think tank. We publish research. We hold events. We collaborate and influence. Have your say in London's future 💬⬇️,0,0
122662012,3,WeAreBrightBlue,https://pbs.twimg.com/profile_images/1277978489207967748/FJRPX8C4_normal.jpg,Bright Blue is the independent think tank and pressure group for liberal conservatism.,0,0
517821944,3,JaneDudman1,https://pbs.twimg.com/profile_images/1068173595376001024/VebQ0ZGJ_normal.jpg,"Freelance journalist, event chair and consultant on public services and leadership. Former public leadership editor for the Guardian.",0,0
25734012,3,kittyvonbertele,https://pbs.twimg.com/profile_images/1091296393170427904/-E52Hs2P_normal.jpg,"Funding & advocating data rights, independent media & civic empowerment in 🇬🇧 🇩🇪 🇫🇷 @luminategroup",0,0
1006166382,3,involveUK,https://pbs.twimg.com/profile_images/999653235001470976/fhhqYcL0_normal.jpg,"The UK's public participation charity. We work to create a healthier & more vibrant democracy, with people at the heart of decision-making",0,0
15143541,3,FactCheck,https://pbs.twimg.com/profile_images/1193874130975805442/ODAsajQM_normal.png,Testing the claims of people in power. For more news follow @Channel4News,0,0
525495167,2,odugUK,https://pbs.twimg.com/profile_images/1908650548/odugUK_normal.jpg,Open Data User Group will gather views of government open data users/re-users to influence data releases for free.,0,0
19825835,3,MattHancock,https://pbs.twimg.com/profile_images/1311368965160136704/ypBTtBpn_normal.jpg,Secretary of State for Health & Social Care and MP for West Suffolk,0,0
155576163,3,HeritageFundUK,https://pbs.twimg.com/profile_images/1326804349834637317/teKW0u7A_normal.jpg,"We are the #NationalLotteryHeritageFund. Using National Lottery funding we inspire, lead & resource the UK’s heritage.",0,0
7847192,3,EdConwaySky,https://pbs.twimg.com/profile_images/509109353794658304/8nhFNZrb_normal.jpeg,Numbers guy. Likes charts. Occasionally spotted on @SkyNews & @TheTimes. Books: https://t.co/NLlq0OMlqg DMs open. Email: ed.conway@sky.uk,0,0
1060577549384851457,4,CDEIUK,https://pbs.twimg.com/profile_images/1277890570262888448/RZTMxU4u_normal.jpg,"Advising the UK Government on the ethical challenges & opportunities of AI & data-driven technology 

Read our blog here: https://t.co/jZ5U9TZQS5",0,0
22146373,3,SamCoatesSky,https://pbs.twimg.com/profile_images/1142190975009382400/iboEO4J5_normal.jpg,"Sam Coates, Deputy Political Editor, Sky News

Sky News is free in all UK homes on channels 501 (Sky); 233 (Freeview); 202 (Freesat); 602 (Virgin)",0,0
18448883,3,DCMS,https://pbs.twimg.com/profile_images/1326672234254110722/aW3-PbBb_normal.jpg,"UK Government Department for Digital, Culture, Media and Sport (DCMS). Blog: https://t.co/FuaY8JibQR Facebook: https://t.co/jsRMgvChpO",0,0
2182865641,3,DanielKorski,https://pbs.twimg.com/profile_images/878002589920579584/oKKotgHY_normal.jpg,"Ex-politico, entrepreneur, CEO and Co-founder of PUBLIC, Chair of https://t.co/EpfZraVDAr Get in touch: daniel@public.io or via https://t.co/8Kr4sqkCr3 RT not an endorsement",0,0
28830376,3,ofgem,https://pbs.twimg.com/profile_images/1278227568471277579/uR4IK4Ya_normal.png,"Britain’s independent energy regulator, protecting consumers by working to deliver a greener, fairer energy system. Our comment policy: https://t.co/PsrnuN0XCY",0,0
20058335,3,fsb_policy,https://pbs.twimg.com/profile_images/1290966952601624581/TZzfN3is_normal.jpg,The official Twitter feed of the Federation of Small Businesses (FSB) UK. Follow @FSB_Voice and our region and nation Twitter accounts too. Instagram: fsb_uk.,0,0
138075752,3,instituteforgov,https://pbs.twimg.com/profile_images/1172152364830285825/U79n4Wbt_normal.png,The leading think tank working to make government more effective.,0,0
14157134,3,Peston,https://pbs.twimg.com/profile_images/1180055085801443329/JAUJWMmN_normal.jpg,"ITV (pol ed), Speakers for Schools (founder), writer (WTF), Hospice UK (vice pres), Arsenal (East Stand), Peston (as in #Peston show, 10.45pm Weds). So?",0,0
45530706,3,ACS_LocalShops,https://pbs.twimg.com/profile_images/1113372706265882625/Na6elGPd_normal.png,"Trade association representing 33,500 local shops on high streets and rural communities.

Book your place at Summit21: https://t.co/NuL5TRsVRp",0,0
55253731,3,SamGyimah,https://pbs.twimg.com/profile_images/1263197963217776643/N2rpEE-r_normal.jpg,"Board Director, Oxford University Innovation. Former Minister for Universities & Science. Sustainability and Innovation. Views my own.",0,0
22506791,3,POST_UK,https://pbs.twimg.com/profile_images/1278258139771604992/176myrn6_normal.png,"The Parliamentary Office of Science & Technology publishes impartial, balanced and peer-reviewed briefings that make research evidence accessible to Parliament.",0,0
1172535926209298432,3,OliverDowden,https://pbs.twimg.com/profile_images/1376610642975727616/rZ3L2bQx_normal.jpg,Secretary of State for @DCMS. Member of Parliament for Hertsmere.,0,0
25984418,3,bbcnickrobinson,https://pbs.twimg.com/profile_images/870258194198802432/c-6Cegbb_normal.jpg,"Presenter, Today & Political Thinking, BBC Radio 4. Former BBC/ITV Political Editor. Author, Election Notebook & Live from Downing Street",0,0
109221109,3,oliver_wright,https://pbs.twimg.com/profile_images/1244167843/oli_new_normal.jpg,Policy Editor of The Times,0,0
611793907,3,Justine_Roberts,https://pbs.twimg.com/profile_images/537380859368570880/F1GYRePO_normal.jpeg,"CEO and Founder Mumsnet & Gransnet
LFC fan
Instagram: Justineroberts39 (also my age)",0,0
61183568,3,bbclaurak,https://pbs.twimg.com/profile_images/723072389534371840/3AhowpH3_normal.jpg,"Watch https://t.co/UZszWzvN0J 
Listen https://t.co/ml9Nn2voUw
https://t.co/z2WlyNKXUb",0,0
804312326077878273,3,FCC_UK,https://pbs.twimg.com/profile_images/1279081797859639299/qtLNd1JR_normal.jpg,An independent #charity shaping the future of #health & #SocialCare through #research & #policy insights & by connecting policy-makers & practitioners 💡🔍📈,0,0
40010267,3,CBItweets,https://pbs.twimg.com/profile_images/1288797677845647362/Kz6FUoqf_normal.jpg,"Follow to be the first to get business thinking, economic data & policy reaction from the voice of UK enterprise. Director-General @tonydanker",0,0
56386566,3,britishchambers,https://pbs.twimg.com/profile_images/1278230204171857921/jIz2NSjV_normal.png,"The British Chambers of Commerce represents & campaigns for business, championing & supporting our members all across the UK & around the world.",0,0
16193219,1,liammax,https://pbs.twimg.com/profile_images/1207614929274114049/EOPA71vC_normal.jpg,Mostly about using tech as catalyst for better public services. How to beat the Department of No.,0,0
22776133,3,christopherhope,https://pbs.twimg.com/profile_images/1367496806565875738/Z2ESogbB_normal.jpg,"Chief Political Correspondent and Assistant Editor, Daily Telegraph; Presenter, Chopper's Politics https://t.co/cdu1ThCG7f and BBC Radio 4's Week in Westminster",0,0
513498057,4,L12_W,https://pbs.twimg.com/profile_images/1137319445108613120/JU6dGWg9_normal.jpg,CEO @FutureDotNowUK | Chair @GoodThingsFdn I Social Mobility Commissioner @UKGOV I Trustee @LTmuseum I Top 30 most influential women UK tech 2020 | Views own.,0,0
35761970,4,RCNeaman,https://pbs.twimg.com/profile_images/1207014468783411202/5C_7l8hX_normal.jpg,NED @_Checkit @the_panoply | Governor @BirkbeckUoL | Board @CfSocialScience @DigiLeaders @DHealthLDN | business advisor & mentor | #digital #leadership #FRSA,0,0
1181539812739866624,4,futuredotnowuk,https://pbs.twimg.com/profile_images/1324697429636227072/3aHfY931_normal.jpg,"#FutureDotNow aims to accelerate the UK’s digital skills, at scale | #PledgeDotNow Drop us a line at hello@futuredotnow.uk to get the conversation started",0,0
1029695930608611328,4,turinghut23,https://pbs.twimg.com/profile_images/1278614021378367488/ZEsYebmf_normal.jpg,"We are research software engineers and data scientists connecting research to applications at @turinginst, UK's national institute for data science and AI",0,0
30799501,4,martinoreilly,https://pbs.twimg.com/profile_images/849052808355729408/Obbgl9EW_normal.jpg,Director of Research Engineering @turinginst. Turning research into practice with @turinghut23. He/him.,0,0
3697013177,4,turinginst,https://pbs.twimg.com/profile_images/1278336633587355649/4DNRTJkL_normal.jpg,"We are The Alan Turing Institute, the UK’s national institute for data science and artificial intelligence.",0,0
29753422,0,naticarfi,https://pbs.twimg.com/profile_images/584818128233877506/pmex7Bl__normal.jpg,Deputy Director at @opendatacharter - Ex POC de @modernizacionAR - #GobiernoAbierto #datosabiertos y RiverPlate- comments here are my own,0,0
2871402869,0,opendatacon,https://pbs.twimg.com/profile_images/1196556447565283328/1syMQPfb_normal.jpg,"The 6th International Open Data Conference will be held November 18-20, 2020 in Nairobi, Kenya. #IODC2020",0,0
268622182,0,florserale,https://pbs.twimg.com/profile_images/1167524459043008514/Q0oTB0-U_normal.jpg,"Consultant @ODIHQ / @opendatacharter IWG co-chair / Beatles, fotos, comunidades/ alergia al tecnosolucionismo/",0,0
15521401,0,DonRudi,https://pbs.twimg.com/profile_images/1322491636249710592/kTdgiuZM_normal.jpg,"Although the wind

blows terribly here,

the moonlight also leaks

between the roof planks

of this ruined house. (Izumi Shikibu, circa 1008) // opinions: mine",0,0
71559612,0,CarlaBonina,https://pbs.twimg.com/profile_images/531665402/Flakes_Agosto-12_normal.jpg,Academic and strategy advisor on digital innovation & #susty development #Latam expert; Member @SurreyCode #OpenData freak. Video: https://t.co/NAdmWfWmJT,0,0
321575853,0,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,"78 national & a growing number of local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box.",0,0
863603622,0,od4_d,https://pbs.twimg.com/profile_images/3475693515/c3562f3a9794d9bdf595c7cf74d7a511_normal.jpeg,"Advancing open data innovation for development around the world, work by @IDRC_CRDI @idatosabiertos @okfn @ODIHQ @WebFoundation (and more beyond twitter)",0,0
49273283,2,AineMcGuire,https://pbs.twimg.com/profile_images/745852892817522688/p307qTXU_normal.jpg,"Irish woman who cares about, business, economics & music! Wants to understand the world of data, neural nets & other tech stuff!",0,0
54181373,2,CountCulture,https://pbs.twimg.com/profile_images/1599113719/Chris_Taggart_square_photo_by_paul_clarke_normal.jpg,CEO & Co-founder of @OpenCorporates: The Largest Open Database of Companies In The World,0,0
54587658,2,sensiblecodeio,https://pbs.twimg.com/profile_images/762774765643923456/Ul4GCtGw_normal.jpg,We make @cantabular1; Real-time data dissemination with powerful privacy protection & @pdftables; Accurately convert PDF to Excel. (Previously @ScraperWiki),0,0
3361219137,2,DefraData,https://pbs.twimg.com/profile_images/941680901020438530/SfCUai-a_normal.jpg,Tweets about @DefraGovUK's Data & Information! Tweets by ^Andrew @andnewman .,0,0
4829378997,2,ODIBristol,https://pbs.twimg.com/profile_images/773447655460630528/2Fm9ZZf5_normal.jpg,Open Data Institute Node for Bristol. Championing Open Data in the South West.,0,0
450504930,2,drsiant,https://pbs.twimg.com/profile_images/1191098170685771777/lrsble_8_normal.jpg,"Mum of 3, Chief Data Officer, Department for International Trade.  Keen (if slow) runner (#RebelRunners) and #Athletics Official #Medway&Maidstone #Kent",0,0
1125389870,2,ODILabs,https://pbs.twimg.com/profile_images/559689547290669056/hqg_OAqG_normal.png,"Technology research, prototyping, experiments and data tools at @ODIHQ. The artist(s) formerly known as Labs.",0,0
4156728959,2,ODIBirmingham,https://pbs.twimg.com/profile_images/664076737442136064/1O3N6k5B_normal.png,Open Data Institute Node - Birmingham #ODIBirmingham; talk to us about #opendata; tweets by @paulineroche,0,0
722081035165544449,2,ODICardiff,https://pbs.twimg.com/profile_images/722081419204435968/qAQhv2y-_normal.jpg,Open Data Institute (@ODIHQ) community node for Cardiff. Growing the #opendata network and community in Wales.,0,0
3956620576,2,getthedatacom,https://pbs.twimg.com/profile_images/795283796572651520/iblbeWTD_normal.jpg,We organise open data by location and signpost the source.,0,0
420647531,2,MrMikeRose,https://pbs.twimg.com/profile_images/1175110677305995264/O-cGX-3K_normal.jpg,"Data Sharing = Culture Change You may know me from @odihq, @defradata, @dataenvagency, the face of @BathTouch. I am #type1.",0,0
17037560,2,andnewman,https://pbs.twimg.com/profile_images/1377215195991453699/Cd7vLADO_normal.jpg,"Data leader @DefraGovUK. Interested in: geospatial, open data & metadata, teams, communities and change. Husband & dad. Slightly epileptic.",0,0
116220384,2,ndajz,https://pbs.twimg.com/profile_images/1363053151214047233/PRcIA62W_normal.jpg,"Mondegreens. Dad-Dad-Dadio x2. AI Narratives stuff @OfficeForAI https://t.co/qx91u7CtGY Nanotech PhD; ex-selector; ex-Tweeter.
Born at 340.01ppm https://t.co/u99VBQlqye",0,0
535800732,2,BeckStrickland,https://pbs.twimg.com/profile_images/453622252546703360/6o7aAmQh_normal.jpeg,Enthusiastic Amateur. Data geek. All tweets & posts are personal opinions. Pronouns: she/her,0,0
255166755,2,I_am_LisaAllen,https://pbs.twimg.com/profile_images/842975118787796992/x3r_Lh5T_normal.jpg,#Data Leader #Mum of #Type1 Love the #Outside Work @OrdnanceSurvey @DAMAUK committee member Ex @DefraGovUK & Ex @EnvAgency Private account views are mine only,0,0
522559433,2,dataenvagency,https://pbs.twimg.com/profile_images/514728152577224704/793gt01F_normal.png,Info and notices about @EnvAgency data and data sharing services,0,0
2834884245,2,ODIDevon,https://pbs.twimg.com/profile_images/613077944848805888/9CYLMaG__normal.jpg,"Open Data Institute (@ODIHQ) Node for Devon, the first people to talk to about #opendata in the South West.",0,0
824366518515499008,2,health_opener,https://pbs.twimg.com/profile_images/824368631924539395/ITbAt-32_normal.jpg,"Discover how #opendata is used to improve #publichealth. Learn more about how you can use open data yourself.

Coming soon.",0,0
107522451,2,DataGovUK,https://pbs.twimg.com/profile_images/2349834335/spccahipjaggb3haid6i_normal.png,,0,0
1291040308495552513,2,DQHubUKGov,https://pbs.twimg.com/profile_images/1291040874445639681/PGYcXhnF_normal.jpg,"We're the UK Government Data Quality Hub, based in the @ONS . Talk to us about data quality!
Tweets from @stats_andy , @EconLucia & @beckstrickland",0,0
1469421637,2,SimonaMission,https://pbs.twimg.com/profile_images/504710801253761024/bkHj4rvq_normal.jpeg,"Helping the data sector grow & develop data literacy 
| #Datopolis facilitator
| CEO @mymissiondrive 
| Associate @ODIHQ
| Head of Marketing @LewesHockeyClub",0,0
14321293,2,swirrl,https://pbs.twimg.com/profile_images/750430790698299392/FPQaEHcj_normal.jpg,Creators of PublishMyData. Obsessed with making data more useful. We’re Hiring!,0,0
4742256987,2,ODICornwall,https://pbs.twimg.com/profile_images/723053840170377216/L7UMAaQm_normal.jpg,Developing social and economic value using open data in Cornwall. Part of the Open Data Institute @ODIHQ,0,0
780359523349528576,2,thedataplace,https://pbs.twimg.com/profile_images/1304325320548462594/9bvXs04r_normal.jpg,"We’re a social enterprise made up of data scientists, designers, community builders and strategists helping people and places thrive.",0,0
217010849,2,UKTransparency,https://pbs.twimg.com/profile_images/1170047854/co-crest_normal.jpg,,0,0
2843640335,2,ODcamp,https://pbs.twimg.com/profile_images/1376143378270855169/o9RUVffX_normal.jpg,Unconference devoted entirely to #opendata 10/4 #ODCafe Tweets by @puntofisso @angharadstone @paulineroche,0,0
413271829,2,deborah_yates,https://pbs.twimg.com/profile_images/911515798442774528/i-AV9IOH_normal.jpg,I help achieve outcomes through better data practices. Senior Consultant @ODIHQ. Board member @DAMAUK. Former @EnvAgency @DefraGovUK data teams. Private acc.,0,0
14465315,2,northernjamie,https://pbs.twimg.com/profile_images/1323933984376692737/Sj_desQi_normal.jpg,family; (open/linked)data; civic tech; creative technologist; data art; northern; @opendatamcr; #rstats; @odcamp; @InspireLearnMAT; @swirrl; he/him;,0,0
2696577092,2,ms_j_walker,https://pbs.twimg.com/profile_images/731621642099691521/MAc0tfbr_normal.jpg,"Open data, smart cities, data-driven innovation strategy and governance. My views",0,0
455212663,2,ClareMoriarty,https://pbs.twimg.com/profile_images/1145037426055897088/I2CgEKef_normal.jpg,"She/her. Soon to be CEO @CitizensAdvice. Agitating for diversity, inclusion and change in metaphorical red shoelaces",0,0
2298302941,2,flaxandteal,https://pbs.twimg.com/profile_images/538077364329000962/q6OAJTER_normal.png,Tackling business and scientific challenges with open source and an international outlook. Directed by @phil_t_weir. https://t.co/dEkZaGsfta,0,0
3308281517,2,odiBelfast,https://pbs.twimg.com/profile_images/627039134205345792/ZIWbdUdT_normal.png,"@ODIHQ Learning and Networking Node for Belfast and Northern Ireland, based @NICVA",0,0
4074814979,2,ODIGalway,https://pbs.twimg.com/profile_images/670687454207209472/PSRH5jE4_normal.jpg,ODI Galway is based at the Insight Centre for Data Analytics @ NUI Galway and is run by the eGov unit. @niallob & @porwolluke are registered #ODI trainers.,0,0
831911978000060416,2,BristolOpenData,https://pbs.twimg.com/profile_images/846797540951560197/4bDY9myu_normal.jpg,"Helping Bristol to use more and share more open data. 
We run @ODIBristol",0,0
2805170424,2,odiseoul,https://pbs.twimg.com/profile_images/510750687571869696/tf5o_SLB_normal.jpeg,,0,0
449722285,2,anneza_p,https://pbs.twimg.com/profile_images/954113377625886720/M_M9xfQR_normal.jpg,Attempted veganism since 2017. Optimistic-realist. Makes things+make things happen. #equalist #feminist #startups @CRL_LDN @plusxspace @Sbootcamp @ODIHQ.,0,0
3091263364,2,emvacher,https://pbs.twimg.com/profile_images/624660435204218880/gatYnSNa_normal.jpg,"Learning designer. Previously @TheWarehouseGrp @freeformers & @odihq Tweets full of data, digital, people first and hatred of merged cells",0,0
523880207,2,StephanieDunsta,https://pbs.twimg.com/profile_images/1090026076997267456/QkmV9Q5R_normal.jpg,,0,0
704753889199976448,2,odi_rio,https://pbs.twimg.com/profile_images/728237629251162112/lw_9SeVq_normal.jpg,ODI Rio belongs to the @ODIHQ global Node network. We help people to create value with open data.,0,0
2203522063,2,notanode,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,0,0
58213,1,benterrett,https://pbs.twimg.com/profile_images/1219918399104602112/_uhjhHhx_normal.jpg,CEO @publicdigitalhq. Royal Designer for Industry. Governor @UAL. Trustee @dandad. Advisor @HS2ltd + @L_D_F. Ex @coopdigital + @gdsteam. Feminist.,0,0
3963570514,1,PublicDigitalHQ,https://pbs.twimg.com/profile_images/961197798044598272/PNUKLHHQ_normal.jpg,We are not about starting big programmes; we are not interested in consultancy “land and expand”. We're about rapid improvement. We’re about delivery at scale.,0,0
3945530657,1,CoopDigital,https://pbs.twimg.com/profile_images/1052234962307563520/upcXbCZy_normal.jpg,Co-op Digital - working on the digital future of Co-op. Community policy https://t.co/f7O3jU57qg,0,0
14164249,1,tomskitomski,https://pbs.twimg.com/profile_images/2745413700/fa4912ce9add368e312f91eaedf9354a_normal.jpeg,"Partner at @PublicDigitalHQ, co-founder @GDSteam, ex-@BBC",0,0
18897186,1,MTBracken,https://pbs.twimg.com/profile_images/1349655349373112320/td5QaEGw_normal.jpg,"Father of 2 girls. Partner at Public Digital. NED/Advisor: Lloyds of London, Chetwood, Luminate, UCL/IIPP. Strategy is delivery. 'Insurgent,' apparently.",0,0
19528058,1,shevski,https://pbs.twimg.com/profile_images/1035497220185845760/oymets02_normal.jpg,"Director of Standards & Interoperability @NHSX. Co-founder @redecentralize. 
Trustee @okfn. @citizenbeta organiser. @nwspk fellow. Ex @ckanproject @gdsteam @w3c",0,0
