id,gp,sn,img_url,desc,is_tw,is_target
65322179,UK_parliament,OpenEurope,https://pbs.twimg.com/profile_images/544434957716697088/kN0B4TS7_normal.png,"Non-partisan and independent policy think tank, 2005-2020. 

To keep up with the work of our former team, follow @Policy_Exchange",0,0
157981564,UK_parliament,EU_Commission,https://pbs.twimg.com/profile_images/1229813717493260288/KdUypM6u_normal.jpg,News and information from the European Commission. Social media and data protection policy: https://t.co/7aEVKyzxHh,0,0
196994616,UK_parliament,eucopresident,https://pbs.twimg.com/profile_images/1358702621398347776/OLrkoTec_normal.jpg,"Twitter channel of Charles Michel, President of the European Council. Managed by the media team @EUCouncil. Personal account: @CharlesMichel",0,0
2734741456,South_America,MariaBaronOK,https://pbs.twimg.com/profile_images/518903235034099713/h03gaK8E_normal.jpeg,Directora Ejecutiva Global de Fundación Directorio Legislativo. Co-chair del Comité Directivo de la Alianza para el Gobierno Abierto (OGP),0,0
268402701,South_America,ACIJargentina,https://pbs.twimg.com/profile_images/1289245590895960064/1vW3DOHq_normal.jpg,Asociación Civil por la Igualdad y la Justicia || Trabajamos para defender los derechos y fortalecer la democracia.,0,0
2353501622,South_America,DireLegislativo,https://pbs.twimg.com/profile_images/1184226250384166914/Fa93DBAy_normal.jpg,ONG independiente y apartidaria que promueve el fortalecimiento democrático y de los poderes legislativos de América Latina.,0,0
41643146,South_America,ropavese,https://pbs.twimg.com/profile_images/937086079647305731/J_uNYTyT_normal.jpg,"Coordinadora de Apoyo a Países de las Americas en @opengovpart. Ex @poderciudadano, ex GCBA. Democracia, participación, open gov, elecciones. Cuenta personal.",0,0
23629638,South_America,pablosecchi,https://pbs.twimg.com/profile_images/962199118566318080/n_p2UOTP_normal.jpg,"Director Ejecutivo de @poderciudadano, Capítulo Argentino de Transparency International @anticorruption. Mis opiniones.",0,0
3058136093,South_America,renlavin,https://pbs.twimg.com/profile_images/658509822434910208/FmPoK1bg_normal.jpg,"Gran lector de twitter.
Abogado @DerechoUBA | Administración Publica @Harvard @Kennedy_School",0,0
19722463,South_America,maiajastre,https://pbs.twimg.com/profile_images/1007588475552575488/hteP_MQr_normal.jpg,Periodista política en @lanacion. Pasilleo en Casa Rosada. @hablemostodohoy en @metro951. Investigación: #PanamaPapers #FinCENFiles,0,0
33324953,South_America,KBanfi,https://pbs.twimg.com/profile_images/1224423659135217667/piiXpdvU_normal.jpg,Militante radical y feminista. Diputada nacional reelecta por la Pcia de Buenos Aires. @UCRBuenosAires @AdelanteBA @juntoscambioar   Argentina: mi pasión,0,0
201774646,South_America,CIPPEC,https://pbs.twimg.com/profile_images/1366761829796569089/2gZW8i1H_normal.jpg,Think tank independiente. Investigamos. Debatimos. Proponemos. Comunicamos. Nos apasionan las políticas públicas y trabajamos por un Estado justo y democrático.,0,0
162499044,Aid_Transparancy,indigotrust,https://pbs.twimg.com/profile_images/378800000562716653/70ff89be5c65ee0c37cc824ca41b959f_normal.jpeg,"Evidence-led grant maker supporting access to justice, eye health and better grant-making. We work with initiatives in the UK and Africa.",0,0
972656083,Aid_Transparancy,AllVoicesCount,https://pbs.twimg.com/profile_images/378800000529326504/588328c7c466343a8ba852c5de72fe19_normal.png,"Using tech & innovation to achieve more effective, accountable governance for all. Programme ended November 2017.",0,0
928566636,Aid_Transparancy,MollyElginCossa,https://pbs.twimg.com/profile_images/504378717641003008/faVkgSzx_normal.jpeg,"Chief Impact Officer, @MeritAmerica. Think big. Deliver results. Care deeply. Learn constantly. #Economicopportunity #FutureofWork #digitaleconomy #GlobalGoals",0,0
2488774495,USA_aid,OpenDataWatch,https://pbs.twimg.com/profile_images/784325701667127296/sqKnAEKE_normal.jpg,"Open Data Watch monitors open data policies, measures success, shares knowledge, builds partnerships, and offers strategic advice and practical  assistance.",0,0
32442190,Aid_Transparancy,laurambacon,https://pbs.twimg.com/profile_images/1090999853549801473/sMG6XD6L_normal.jpg,"Now: Luminate. Formerly: Obama White House Fellow, Peace Corps Volunteer. 

She/her. #BlackLivesMatter. 

Tweets are personal views, not those of my employer.",0,0
20407422,Aid_Transparancy,dballouaares,https://pbs.twimg.com/profile_images/1089678415492456448/8CqxVUcz_normal.jpg,"CEO and Co-Founder, Leadership Now Project. Democracy deserves defending. Mom, New Yorker, optimist.",0,0
156700189,Aid_Transparancy,RaphaelShepard,https://pbs.twimg.com/profile_images/746523739144208384/6S_7_MG5_normal.jpg,MBA @IEbusiness / Formerly @WorldBank & @luminategroup / #OpenGov #OpenData #CivicTech / Globetrotter / Doer / Existentialist / Views are my own,0,0
2355519100,Aid_Transparancy,mbgoodman,https://pbs.twimg.com/profile_images/438871263332040704/GTjAtOdd_normal.jpeg,"advocate for democracy, global development and fighting corruption; former diplomat and Obama White House; proud American",0,0
14269008,USA_aid,TheTyee,https://pbs.twimg.com/profile_images/1175134534469210112/W8vIYCBR_normal.jpg,British Columbia's best-read online news magazine. Paywall free since 2003. Support independent journalism: https://t.co/o3JLV55NEt,0,0
71168188,USA_aid,bcfipa,https://pbs.twimg.com/profile_images/2587190350/c7av4frj9v7hxppbq2hl_normal.jpeg,The BC Freedom of Information and Privacy Association is a non-profit society dedicated to advancing freedom of information and privacy rights in Canada.,0,0
29753422,South_America,naticarfi,https://pbs.twimg.com/profile_images/584818128233877506/pmex7Bl__normal.jpg,Deputy Director at @opendatacharter - Ex POC de @modernizacionAR - #GobiernoAbierto #datosabiertos y RiverPlate- comments here are my own,0,0
198900558,South_America,juanmvila,https://pbs.twimg.com/profile_images/1373415724249665538/DpNU5pMM_normal.jpg,"#GobiernoAbierto #Datos #GovTech #InnovaciónDigital 
Ahora en @evmnet. Antes en @datosgobar y @BAGobAbierto
Papá, Esposo, Runner.",0,0
121311551,South_America,felipegz_,https://pbs.twimg.com/profile_images/643772306758746112/Fm7NU60K_normal.jpg,"Digital Government, Open Data, Data-DrivenGov @OECDgov • 🇨🇱 • Former @ModernizacionMH • PhD in Digital Development @OfficialUoM • Views my own",0,0
35569456,South_America,laurapaonessa,https://pbs.twimg.com/profile_images/921163566807429120/7ZLDAmG5_normal.jpg,"Impulso procesos de innovación abierta. Pregunto si no sé, pido ayuda si no puedo. Tiendo puentes. Fellow #GCLimpact #FellowshipOEA #UnleashLab2017",0,0
1526345940,South_America,OKFNAR,https://pbs.twimg.com/profile_images/1353793059213946885/sjm5pe7N_normal.jpg,"Trabajamos para fortalecer la democracia mediante los datos, el desarrollo de tecnología cívica e innovación. Escapamos a maneras tradicionales ⚙️📊📤💡🙌🚀",0,0
198684253,South_America,GobAbierto_AR,https://pbs.twimg.com/profile_images/1237438401110069248/lw7n8Tt8_normal.png,Secretaría de @InnovacionAR,0,0
277858534,South_America,cornejocaro,https://pbs.twimg.com/profile_images/1180679071086338048/x_RJS0Bq_normal.jpg,"Politóloga #fsoc Directora de Gobierno Abierto en @InnovacionAR. Mi Twitter, mi decisión.",0,0
1332708642,South_America,ABRELATAM,https://pbs.twimg.com/profile_images/1287848143900606470/gAgUtJcK_normal.jpg,"La desconferencia que busca impulsar la apertura y el uso de datos en América Latina.
Siempre junto a @ConDatosLATAM.
Por ahora desde casa.
#AbreLatam",0,0
564183621,South_America,comluac,https://pbs.twimg.com/profile_images/796219171252174848/-2m2ud0Y_normal.jpg,NA,0,0
3304091398,South_America,accesaorg,https://pbs.twimg.com/profile_images/706899845529903108/b9rJvcR6_normal.jpg,"Buscamos transformar la relación entre el Estado y la ciudadanía con el fin de conformar una sociedad abierta, democrática, inclusiva y participativa.",0,0
15521401,South_America,DonRudi,https://pbs.twimg.com/profile_images/1322491636249710592/kTdgiuZM_normal.jpg,"Although the wind

blows terribly here,

the moonlight also leaks

between the roof planks

of this ruined house. (Izumi Shikibu, circa 1008) // opinions: mine",0,0
7773092,South_America,ineselvi,https://pbs.twimg.com/profile_images/1027496194229063680/_fKuBxFy_normal.jpg,"Ex-periodista argentina. Madre enamorada, pilarense por opción, #teamAIP #AccesoALaInfo #JusticiaAbierta",0,0
171720258,South_America,martinalalu,https://pbs.twimg.com/profile_images/946179869641240578/s1pO6C2L_normal.jpg,"Data Scientist 📊🤓 | Una vez me recibí de Politológo en @ubaonline

#rstats #python #datascience #gis",0,0
437855517,South_America,alvarojherrero,https://pbs.twimg.com/profile_images/1124081616161247232/22GeCrgl_normal.jpg,#OpenGov #Innovation #Justice #SDGs👷‍♂️➡️ex @gcba @ADC_derechos @the_IDB @The_Dialogue 👨‍🎓➡️ PhD in Political Science @StAntsCollege @UniofOxford @Georgetown,0,0
3251759104,Aid_Transparancy,opendatacharter,https://pbs.twimg.com/profile_images/1253825908374482946/IAt9qVja_normal.jpg,Collaborating with gov’ts & orgs to open up #data & respond effectively to policy challenges. We 💙  #datarights in #anticorruption #payequity #climateaction.,0,0
150474475,South_America,solgattoni,https://pbs.twimg.com/profile_images/1197341336065789952/yz12Yr71_normal.jpg,Policy Consultant. Working to promote #OpenGov and create change. Current partners: @wbg_gov @opengovpart @OpenSociety @CIVICUSalliance. Views my own.,0,0
563942720,Aid_Transparancy,jkeserue,https://pbs.twimg.com/profile_images/1227335965745786881/abwvbRXb_normal.jpg,"Working in the intersections of technology, power and activism. People nerd. ED at @engnroom. She/her",0,0
3235832253,Aid_Transparancy,j_florezh,https://pbs.twimg.com/profile_images/918115258287509504/oYao3DYp_normal.jpg,"Governance, Transparency & Accountability @Globalintegrity #followthemoney Tweets are mine",0,0
321575853,Aid_Transparancy,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",0,0
18741724,Central_America,aniacalderon,https://pbs.twimg.com/profile_images/820693289607294979/zLJ0SVCJ_normal.jpg,"ED @OpenDataCharter, alum @BKCHarvard Assembly, @DatosGobMX, MPA @ColumbiaSIPA @FulbrightPrgrm, founder @PaseUsted @AiBlindspot, chair of board @GlobalIntegrity",0,0
196438937,South_America,colmanromi,https://pbs.twimg.com/profile_images/1175797852926369793/PWyOWpEX_normal.jpg,Latin America Data Editor at @OCCRP | @RedPalta co-founder | Former @LNData |@cheveningFCDO Alumni |Researcher |💕Activist 💕. |MSc @LSEdatasociety (@MediaLSE)|,0,0
216335805,South_America,Fscrollini,https://pbs.twimg.com/profile_images/1216719317204643841/BD51IW4M_normal.jpg,Director en @ildalatam.Sobreviví un doctorado en @lsegovernment. Papá. Opiniones personales. Tweets EN- ESP,0,0
249220120,South_America,balabinnovacion,https://pbs.twimg.com/profile_images/1108012255633989632/NCBHNKcE_normal.png,Laboratorio de Innovación del @gcba 💡 Instagram: @BAlabInnovacion,0,0
73629907,South_America,YasGarcia,https://pbs.twimg.com/profile_images/1235392804219744258/EhyPSHlf_normal.jpg,Emprendedora civictech. Datos y tecnología para la inclusión y la democracia. Fundadora de @okfnar y @mediachicas. voy en 🚴🏻‍♀️,0,0
18009461,South_America,SilvanavF,https://pbs.twimg.com/profile_images/1344650858936590339/oqqc9b3z_normal.jpg,"Survived a PhD! Currently Research & Policy Director at @ildalatam Switching between Spanish & English. 
Alumni: UBA/ VUW/ Hansard-Chevening/ UTAS",0,0
1413563167,South_America,PulsanteOrg,https://pbs.twimg.com/profile_images/1369243834014654472/WuIGlgiw_normal.jpg,"Pulsante busca la ampliación del espacio cívico, mediante la consolidación de una ciudadanía activa.",0,0
15629195,Aid_Transparancy,ddie,https://pbs.twimg.com/profile_images/1330509343704408070/NpDk3il4_normal.jpg,working towards more just & inclusive futures & alternative economic models. #socialjustice #accountability #feminism #civics #commons - proud co-founder @okfde,0,0
1394222881,World_Development,OECD_BizFin,https://pbs.twimg.com/profile_images/1337875342594334721/uc540-YQ_normal.jpg,Find latest news and data from the OECD on domestic policies and global rules that help shape markets and business conduct,0,0
25390350,World_Development,OECD,https://pbs.twimg.com/profile_images/1336674338880319493/S0UMmjq4_normal.jpg,"The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open",0,0
240307539,Central_America,jm_casanueva,https://pbs.twimg.com/profile_images/1241419948871868416/pLt0o5HU_normal.jpg,"Director en SocialTIC 
Seguir/Follow: @socialtic @escueladedatos @info_activismo
**opinions are my own** aunque principalmente retuitero",0,0
63032372,Central_America,pepe_garcia,https://pbs.twimg.com/profile_images/1209361359521099776/inGyXsm5_normal.jpg,#GobiernoAbierto #OpenGov⚡#EstadoAbierto @ @opengovpart. Aquí mis opiniones. Chilangoaxaqueño. #Mezcalove #AmorEsFuerza 💚💪 #GoVegan #políticaconsciente 🙏🔥,0,0
47213863,Central_America,JxviRubio,https://pbs.twimg.com/profile_images/1133933550284283905/pstnLNFl_normal.jpg,Senior Program Officer @NDIMx The National Democratic Institute (@NDI) II Politólogo por el @CEIColmex @ELCOLMEX II Tuits a título personal/Opinions are my own,0,0
18151918,Central_America,liliasaul,https://pbs.twimg.com/profile_images/1140848840398036992/A-EVEv5U_normal.jpg,Periodista. Investigo en @OCCRP.  #foia #accessinfo #ddj Tips: lilia@occrp.org,0,0
271176975,Central_America,Isabel_GaRam,https://pbs.twimg.com/profile_images/1232811141761396737/QUOVFlmn_normal.jpg,NA,0,0
714418874,Central_America,socialtic,https://pbs.twimg.com/profile_images/1268204308333563904/zvYqYdqH_normal.jpg,"Investigación, formación y acompañamiento en el uso estratégico de la tecnología digital para fines sociales. 
#Infoactivismo #DatosAbiertos y #SeguridadDigital",0,0
103067285,Central_America,article19mex,https://pbs.twimg.com/profile_images/1384945069497536513/Pw0r_ImQ_normal.jpg,Organización internacional de derechos humanos por la defensa de la libertad de expresión y el derecho a la información.,0,0
408237742,Central_America,PaulinaBustosA,https://pbs.twimg.com/profile_images/895041832371056640/HniYURRZ_normal.jpg,24/7 citizen & feminist / Ciudadana de tiempo completo / Co-founder @CivicaDigital / Prof. @ITAM_mx / Volunteer @CodeandoMexico / Ex-#Tech Fellow @Artigo19 /,0,0
50101725,USA_aid,devex,https://pbs.twimg.com/profile_images/461929799674372096/OeMhhF0c_normal.png,We connect and inform 1 million+ global development professionals worldwide. Get all our COVID-19 coverage here: https://t.co/vJpCDB4NMQ,0,0
14286806,USA_aid,InterActionOrg,https://pbs.twimg.com/profile_images/1101181735847555073/QK9Kls05_normal.png,"Convener, thought leader, and voice for NGOs working to eliminate poverty, strengthen human rights, safeguard a sustainable planet & promote peace.",0,0
27648752,USA_aid,WomenDeliver,https://pbs.twimg.com/profile_images/1056906959977357313/lhnuHmjW_normal.jpg,Leading global advocate championing #GenderEquality and the health and rights of girls and women. #SRHR,0,0
55250051,USA_aid,Global_ErinH,https://pbs.twimg.com/profile_images/877585850409693188/Mumeqwyq_normal.jpg,"Gender equality advocacy @gatesfoundation | Board @GirlEffect | PNW explorer, Pittsburgh sports fan, coffee lover, cat mom | she/her",0,0
12594872,USA_aid,CGDev,https://pbs.twimg.com/profile_images/730084284120346626/BPNHoZ4H_normal.jpg,Independent research & ideas for global prosperity. 🌍 Leading the way in #CGDTalks #CGDDebates #CDI2020 & #FrontlineDiaries. RTs ≠ endorsements.,0,0
169021842,USA_aid,GdnDevelopment,https://pbs.twimg.com/profile_images/1061929744671932417/gEZqFT9T_normal.jpg,Join the debate about how to solve the world's biggest problems on the @Guardian's global development site. Talk to us here or via development@theguardian.com,0,0
39511166,World_Development,unfoundation,https://pbs.twimg.com/profile_images/1369300618402295819/oaGqch49_normal.jpg,"Connecting people, ideas, and resources with the United Nations to solve global problems.",0,0
271505240,World_Development,Mo_IbrahimFdn,https://pbs.twimg.com/profile_images/639460748876509186/ME55ZjzJ_normal.jpg,"We support good governance and great leadership in Africa. #IIAG #MIFPrize #MIFFellows
RT ≠ endorsement",0,0
2795941059,USA_aid,ForeignAsst_gov,https://pbs.twimg.com/profile_images/1107728039738249217/5YKNfo4v_normal.png,"More data, better questions | Official speakerbox of https://t.co/6RnCTcmCfG | Forever fan of @StateDept",0,0
2548686548,USA_aid,Data2X,https://pbs.twimg.com/profile_images/484043364770148352/q1IfS0wu_normal.jpeg,The data voice in the gender space. The gender voice in the data space. #GenderData for #genderequality.,0,0
550306976,USA_aid,SUN_Movement,https://pbs.twimg.com/profile_images/1197828397906436096/M_73CkwG_normal.jpg,"Scaling Up Nutrition (SUN) is a country-led movement advancing health and development through improved nutrition.
(RT ≠ endorsement)",0,0
67480398,USA_aid,Africare,https://pbs.twimg.com/profile_images/1290118999716462593/TGu3VlVm_normal.jpg,Celebrate our #AfricareGoldenYear- improving the quality of life alongside the people of Africa between 1970-2020. Share your #MyAfricareMoment as we sunset.,0,0
19915362,USA_aid,DFID_UK,https://pbs.twimg.com/profile_images/1194287061852917763/uPqKhnep_normal.jpg,For #UKaid news and announcements please follow @FCDOGovUK,0,0
469647079,USA_aid,CSIS_PPD,https://pbs.twimg.com/profile_images/1303423769352994818/xSv7tndD_normal.jpg,"The @CSIS Project on Prosperity and Development is focused on leveraging US assets to promote development, improve livelihoods, and reduce poverty worldwide.",0,0
20596281,World_Development,UNDP,https://pbs.twimg.com/profile_images/1277602024092131329/bAUh3tJy_normal.jpg,Working to end poverty for good. Transforming our world #By2030. Follow our Administrator @ASteiner & visit https://t.co/qSU0Gpllji for more,0,0
357588709,World_Development,WorldBankLive,https://pbs.twimg.com/profile_images/1367573100225830913/uMR6uL9R_normal.jpg,Bringing you the faces and voices of development 👥🌐🗣️ Follow real-time updates from @WorldBank events by watching livestreams and interacting with experts.,0,0
16348549,USA_aid,ONECampaign,https://pbs.twimg.com/profile_images/850357914946719744/KYY2uNGy_normal.jpg,"ONE is a global movement campaigning to end extreme poverty & preventable disease by 2030, so everyone, everywhere can lead a life of dignity and opportunity.",0,0
1260176245,USA_aid,GlobalDevLab,https://pbs.twimg.com/profile_images/734934463944232965/6ggf7Q6I_normal.jpg,"The @USAID's Global Development Lab uses innovation, technology, research, & partnership to promote pathways to self-reliance & resilience. RTs ≠ endorsement",0,0
64405754,USA_aid,counterpartint,https://pbs.twimg.com/profile_images/1259862563971571713/7Xz1Qv2W_normal.jpg,"Partnering with local organizations to build inclusive, sustainable communities in which their people thrive.",0,0
204698478,World_Development,UNOPS,https://pbs.twimg.com/profile_images/1337323900720570370/4QeTLKkl_normal.jpg,"#BuildTheFuture: Infrastructure, procurement and project management services for a sustainable world. ES: @UNOPS_es  | FR: @UNOPS_fr",0,0
1242529626,World_Development,DevCooperation,https://pbs.twimg.com/profile_images/915293684819734528/8su20TPf_normal.jpg,"The Global Partnership for Effective Development Co-operation helps nations, business and organisations work better together to end poverty. #GPEDC #DevCoop",0,0
506091711,USA_aid,USAIDPolicy,https://pbs.twimg.com/profile_images/877994788221530117/baMsZz-Q_normal.jpg,"Bureau for Policy, Planning & Learning shapes @USAID's development policy & programming to ensure the Agency’s work is grounded in evidence. RTs ≠ endorsements",0,0
27860681,World_Development,WorldBank,https://pbs.twimg.com/profile_images/990966497131532288/41Ze74zF_normal.jpg,The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.,0,0
240348862,USA_aid,AlterIgoe,https://pbs.twimg.com/profile_images/873174386186104836/kJFTh9ee_normal.jpg,Reporting on the politics of global development. Write the @devex Newswire. Subscribe here: https://t.co/25easb0eEv,0,0
1879922382,USA_aid,SUNBizNet,https://pbs.twimg.com/profile_images/1022052607223914497/oLcdKUma_normal.jpg,"Mobilising business to act, invest and innovate in emerging markets for improved nutrition. Part of @SUN_Movement. Co-convened by @GAINalliance and @WFP.",0,0
36683668,USA_aid,USAID,https://pbs.twimg.com/profile_images/1385587604851105794/dfCgCN23_normal.jpg,"We advance U.S. natl. security & economic prosperity, demonstrate American generosity & promote resilience. Privacy: https://t.co/zJFOpe7VSe",0,0
56696814,USA_aid,AidData,https://pbs.twimg.com/profile_images/1047834933748592640/TOHnDwkj_normal.jpg,A research lab at @global_wm & @williamandmary providing tools and analysis to make international development more transparent and effective.,0,0
34570810,USA_aid,ODI_Global,https://pbs.twimg.com/profile_images/1374322161079451650/aiZpSI7w_normal.jpg,Igniting new ideas to confront global challenges. ODI is a leading global affairs think tank.,0,0
137793729,USA_aid,humentum_org,https://pbs.twimg.com/profile_images/913525004855263232/oMSlUHYb_normal.jpg,"We partner with the global development community to be an equitable, accountable, and resilient force for social good.",0,0
2471013583,USA_aid,USAID_CPS,https://pbs.twimg.com/profile_images/1294362314989350913/vghP-ESh_normal.jpg,The U.S. Government’s technical lead and implementer for conflict prevention and stabilization programs in high-priority countries.,0,0
252213991,South_America,maikolporras,https://pbs.twimg.com/profile_images/1203426094264803335/PWbxdJlv_normal.jpg,Alcalde de Sarchí. Co fundador de @alianzasarchicr. Administrador Público. Interesado en #Transparencia #Innovación #DesarrolloSostenible,0,0
19754786,South_America,hazelfeig,https://pbs.twimg.com/profile_images/1057695866599956482/jhefBrTq_normal.jpg,"Journalist, Instructor @merrillcollege, Director @libertadsec,  ""Post-truth"" blogger @nacion, former Research Director @globalintegrity.",0,0
2152311564,South_America,anita_chae,https://pbs.twimg.com/profile_images/1371927398229413890/ZFdDyZo0_normal.jpg,"Embajadora en España. Ex Vicepresidenta de la República. Ex diputada, #activista por los DDHH, #feminista, #soñadora por un mundo sin pobreza y digno.",0,0
51806227,South_America,agza05,https://pbs.twimg.com/profile_images/1364796264165040128/5fTgoqwP_normal.jpg,Animal Política. Pilatera. Feminista. Latinoamericanista. #EstadoAbierto #DatosAbiertos #DiálogoCiudadano,0,0
